              MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2
                   T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         U         U         U         U         U         U
                90 S      90 S      90 S      90 S      90 S      90 S      80 S      80 S      80 S      80 S      80 S      80 S      50 S      50 S      50 S      50 S      50 S      50 S      60 S      60 S      60 S      60 S      60 S      60 S
             150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa
      Date       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)
---------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
1979-05-10    209.99    205.73    202.51    199.06    191.97    203.54    210.65    207.68    203.89    200.12    194.73    203.70    217.13    216.40    215.63    215.37    215.90    215.58     21.71     23.61     25.84     28.43     34.16     48.94
1979-05-11    209.58    205.86    202.42    198.25    192.19    203.53    210.18    207.34    203.52    199.92    194.52    203.48    217.55    216.57    215.66    215.39    216.01    215.82     21.90     22.86     25.24     28.52     34.53     48.50
1979-05-12    207.35    204.14    201.29    198.27    193.09    202.09    210.19    206.83    203.30    199.93    194.73    202.60    217.84    216.99    215.98    215.60    215.95    214.94     21.50     22.46     24.81     28.26     34.71     49.70
1979-05-13    207.60    204.23    201.84    198.48    192.64    201.51    209.63    206.23    203.13    200.04    194.68    202.32    217.85    217.47    216.16    215.75    216.17    214.63     19.25     21.69     24.92     29.04     36.58     51.32
1979-05-14    208.89    205.67    201.56    198.60    192.25    201.64    210.08    206.53    203.19    199.87    194.03    203.09    217.32    216.91    216.02    215.70    216.21    214.43     21.22     22.97     25.83     29.46     36.72     51.67
1979-05-15    207.86    204.67    201.42    198.46    191.89    204.21    210.04    206.21    202.76    199.53    194.04    203.87    217.25    216.73    215.83    215.50    216.00    213.91     21.21     24.23     27.21     31.11     38.28     54.01
1979-05-16    208.47    204.58    200.80    197.79    191.23    202.49    210.36    206.12    202.52    199.20    193.84    203.21    217.83    216.83    215.90    215.59    215.75    214.17     22.57     25.45     28.43     32.18     39.84     55.88
1979-05-17    207.84    203.51    199.92    196.97    191.42    203.40    209.34    205.19    202.06    199.04    193.95    203.70    217.23    216.58    215.43    214.92    215.34    214.55     23.44     25.21     28.59     32.79     40.49     55.66
1979-05-18    207.81    202.83    199.60    196.70    190.57    202.42    208.54    204.44    201.50    198.73    193.68    203.62    217.38    216.58    215.11    214.49    214.84    214.30     22.59     25.77     28.74     32.48     40.06     55.26
1979-05-19    207.31    202.65    199.30    196.50    190.38    203.36    208.33    204.09    201.14    198.43    193.16    203.89    217.93    216.94    215.42    214.91    215.36    214.23     22.27     25.62     28.46     32.06     40.14     57.23
1979-05-20    207.59    203.11    199.61    197.00    191.06    203.43    208.52    204.54    201.20    198.05    192.72    203.13    217.78    217.02    215.66    215.16    215.23    214.05     21.20     24.79     27.81     32.07     40.48     58.10
1979-05-21    208.69    203.54    200.22    197.05    190.80    204.15    208.73    204.58    200.80    197.76    192.69    203.83    217.36    216.55    215.49    214.92    214.93    213.91     21.85     23.99     27.42     31.83     41.11     57.99
1979-05-22    208.40    203.26    199.52    196.44    190.57    205.15    208.11    204.03    200.44    197.47    192.47    204.30    216.63    216.09    215.43    214.93    214.71    213.44     19.02     22.37     26.14     30.51     39.24     56.32
1979-05-23    206.45    201.83    198.25    195.36    190.57    205.64    207.40    203.59    200.09    197.28    192.56    203.70    216.90    216.24    215.23    214.97    214.74    213.02     20.68     24.09     27.93     32.45     40.56     55.86
1979-05-24    206.57    201.52    198.49    195.60    190.01    205.16    206.29    202.61    199.23    196.64    191.98    203.04    217.59    216.93    215.76    215.27    214.96    212.65     22.17     26.51     30.66     35.00     43.25     59.39
1979-05-25    205.01    199.75    196.82    194.61    190.93    204.87    206.38    202.23    198.72    196.00    191.33    203.20    217.77    216.74    215.41    215.26    215.01    212.85     22.05     26.89     31.44     35.80     44.38     60.50
1979-05-26    203.06    199.21    195.90    194.83    190.08    201.45    205.97    202.11    198.65    196.08    191.40    201.97    217.78    216.75    215.37    214.83    214.38    212.87     21.86     26.91     31.41     35.67     44.10     58.58
1979-05-27    201.80    198.74    195.72    193.38    188.79    202.46    204.33    201.03    197.97    195.55    190.69    201.23    217.17    216.24    214.96    214.50    214.12    212.76     24.33     26.76     30.50     34.64     42.48     57.54
1979-05-28    202.82    199.15    195.89    193.71    189.46    204.64    204.40    201.46    198.40    195.82    190.89    202.43    216.03    215.64    214.31    213.91    213.81    212.75     26.90     29.21     31.83     35.08     42.46     59.91
1979-05-29    203.78    199.90    197.08    194.75    191.01    198.31    205.65    202.22    198.89    195.93    191.72    200.24    216.68    215.63    214.05    213.58    213.51    213.81     27.46     28.84     31.63     35.05     42.67     60.28
1979-05-30    206.31    201.99    197.59    193.57    189.91    197.38    206.11    202.91    199.48    196.53    191.63    199.73    215.63    215.11    213.96    213.49    213.41    213.44     29.28     30.61     33.68     37.46     44.65     59.44
1979-05-31    204.41    201.39    196.21    194.24    189.37    201.29    205.63    202.25    198.53    195.36    190.75    200.54    215.97    215.69    214.27    213.66    213.60    212.84     32.15     34.28     37.39     40.48     47.09     62.28
1979-06-01    202.15    197.70    194.67    192.85    188.55    201.06    204.72    201.26    197.55    194.86    190.13    200.47    216.28    215.76    214.93    214.45    214.18    212.74     31.16     33.75     37.53     41.92     49.72     64.29
1979-06-02    200.74    196.82    194.00    192.10    187.78    198.10    204.02    200.34    197.07    194.43    189.62    198.62    216.79    216.04    215.17    214.74    214.30    212.90     29.81     33.63     37.91     42.84     50.73     64.77
1979-06-03    201.29    197.06    194.14    191.79    186.54    194.85    203.00    199.48    196.38    193.74    188.84    197.56    217.45    216.66    215.16    214.65    214.28    212.88     28.27     32.62     37.56     42.71     50.46     63.70
1979-06-04    198.33    196.44    193.72    191.52    186.72    195.73    202.06    198.79    195.89    193.51    188.73    196.76    216.94    216.74    215.17    214.36    214.09    213.13     28.78     32.15     36.33     41.25     50.08     66.72
1979-06-05    200.01    197.08    194.44    191.69    186.04    194.78    202.48    198.70    195.73    193.35    188.45    197.22    216.76    216.52    214.96    214.32    214.17    212.58     29.72     32.53     36.72     41.96     51.06     67.61
1979-06-06    200.68    196.49    193.99    191.03    185.87    195.29    202.05    198.49    195.43    192.96    188.09    197.58    216.43    216.35    214.83    214.18    214.44    212.52     29.63     32.48     36.70     42.00     51.06     67.98
1979-06-07    199.05    195.90    193.26    190.66    185.03    194.60    202.05    198.42    195.33    192.66    187.58    195.56    217.24    216.52    214.94    214.31    214.46    212.75     26.71     31.02     35.78     41.20     50.78     68.41
1979-06-08    200.26    196.33    193.57    190.79    184.69    193.64    201.68    198.17    194.89    192.16    186.77    196.37    217.43    216.52    215.10    214.61    214.67    212.67     23.69     29.17     34.57     40.18     49.75     68.92
1979-06-09    198.61    195.41    192.64    190.65    184.51    194.73    201.11    198.04    194.72    191.72    185.84    195.20    217.34    216.36    215.04    214.63    214.50    212.30     24.25     29.43     34.59     40.27     49.32     69.31
1979-06-10    198.65    195.48    192.49    189.83    183.80    193.95    200.95    197.63    194.33    191.58    185.89    195.80    217.27    216.45    215.06    214.64    214.44    211.48     26.66     31.27     36.20     41.66     51.60     68.62
1979-06-11    198.53    195.84    192.20    189.11    183.20    193.89    202.06    198.06    194.65    191.73    185.95    195.32    217.45    216.29    214.48    213.98    213.88    211.98     26.25     31.19     35.91     40.82     51.49     68.73
1979-06-12    199.54    197.38    193.00    189.37    183.16    191.87    202.49    198.42    194.53    191.22    185.38    193.27    216.65    216.04    214.46    213.65    212.89    211.80     25.48     29.97     34.37     40.05     50.10     67.56
1979-06-13    199.51    197.17    193.08    189.52    184.14    192.97    202.60    198.10    193.96    190.93    185.77    194.51    216.86    215.88    214.18    213.29    212.62    210.95     25.23     30.14     35.20     40.30     49.56     66.05
1979-06-14    200.14    194.68    191.11    188.05    183.57    192.55    201.12    196.89    193.42    190.55    185.56    194.85    217.30    215.93    213.91    212.93    212.20    210.62     27.92     32.81     37.45     42.04     51.14     67.15
1979-06-15    199.43    194.83    190.14    186.98    182.15    191.41    200.41    196.08    192.59    189.80    184.31    194.64    217.89    216.30    214.42    213.54    212.95    210.33     26.14     31.32     36.86     42.68     52.56     69.98
1979-06-16    198.20    193.79    189.46    186.85    181.95    190.57    200.07    195.61    192.11    189.41    183.97    193.87    217.76    216.38    214.59    213.86    213.20    210.38     29.01     32.23     37.56     43.34     54.25     70.99
1979-06-17    198.66    193.33    189.27    186.90    181.03    190.53    199.01    195.31    191.72    188.65    183.26    194.26    216.98    215.70    213.87    213.18    212.76    209.78     31.65     35.91     40.61     46.24     56.00     73.07
1979-06-18    194.69    191.29    189.17    186.99    180.76    190.54    198.76    194.98    191.39    188.39    183.10    193.95    218.01    216.24    214.16    213.20    212.47    209.41     30.31     35.58     40.85     46.92     56.22     72.53
1979-06-19    193.58    190.72    188.62    186.56    180.57    190.94    198.40    194.81    191.23    188.10    182.64    193.59    218.30    216.51    214.54    213.55    212.52    209.48     27.23     33.86     39.84     45.99     55.75     72.80
1979-06-20    197.06    192.45    189.07    186.97    180.47    190.34    198.08    195.01    191.50    188.17    182.51    194.07    217.84    216.49    214.58    213.54    212.62    209.41     28.35     34.73     40.49     46.19     56.26     74.32
1979-06-21    198.36    192.80    188.97    186.49    180.09    189.64    197.40    194.20    190.94    187.92    182.15    193.82    217.15    215.87    213.83    212.96    212.43    209.21     30.51     36.96     42.21     47.50     57.89     73.77
1979-06-22    196.38    192.14    188.58    185.73    179.60    188.67    196.79    193.61    190.48    187.40    181.46    193.07    217.27    215.77    213.84    213.01    212.22    209.34     32.46     38.37     43.52     49.44     59.21     75.96
1979-06-23    192.09    189.48    186.40    184.06    178.91    188.46    196.05    192.73    189.45    186.76    181.20    192.48    217.01    215.68    213.88    213.07    212.08    209.50     32.64     38.56     43.82     49.67     59.14     76.06
1979-06-24    191.22    189.87    186.91    184.10    177.87    189.00    196.14    192.82    189.75    186.92    181.18    192.14    216.86    215.75    213.87    212.86    212.04    208.90     32.29     38.01     43.46     48.83     58.42     74.71
1979-06-25    191.41    189.14    186.72    184.62    178.72    189.54    196.08    192.88    189.70    186.67    181.11    192.27    216.99    215.78    213.71    212.47    211.60    209.07     32.55     37.53     42.53     47.88     57.94     75.53
1979-06-26    192.61    189.26    186.46    183.54    177.60    189.44    196.51    192.48    188.90    185.75    179.98    192.44    216.33    215.65    213.93    212.86    212.02    208.45     29.79     34.86     40.47     46.46     57.35     75.35
